property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,snapshot_year,s3_geojson_key
GVMC-012-0011,12,Jagadamba Junction,Suryabagh,17.71026,83.293089,"D.No 36-9, Market Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Vacant Land,256,2024,mock/ward-12/GVMC-012-0011-2024.json
GVMC-012-0013,12,Jagadamba Junction,Suryabagh,17.686755,83.306451,"D.No 3, Ring Road Extension, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,423,2024,mock/ward-12/GVMC-012-0013-2024.json
GVMC-012-0014,12,Jagadamba Junction,Suryabagh,17.687937,83.300972,"D.No 31, Temple Street, Jagadamba Junction, Visakhapatnam - 530024",530024,Commercial,326,2024,mock/ward-12/GVMC-012-0014-2024.json
GVMC-012-0016,12,Jagadamba Junction,Suryabagh,17.707685,83.304128,"D.No 4, Lane, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,730,2024,mock/ward-12/GVMC-012-0016-2024.json
GVMC-012-0018,12,Jagadamba Junction,Suryabagh,17.694848,83.288398,"D.No 15, Beach Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Commercial,344,2024,mock/ward-12/GVMC-012-0018-2024.json
GVMC-012-0019,12,Jagadamba Junction,Suryabagh,17.708154,83.309991,"D.No 11-4, Main Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,294,2024,mock/ward-12/GVMC-012-0019-2024.json
GVMC-012-0020,12,Jagadamba Junction,Suryabagh,17.699067,83.30009,"D.No 44, Market Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,791,2024,mock/ward-12/GVMC-012-0020-2024.json
GVMC-012-0021,12,Jagadamba Junction,Suryabagh,17.690209,83.300495,"D.No 24, Market Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Mixed Use,257,2024,mock/ward-12/GVMC-012-0021-2024.json
GVMC-012-0022,12,Jagadamba Junction,Suryabagh,17.696958,83.306312,"D.No 18, Temple Street, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,289,2024,mock/ward-12/GVMC-012-0022-2024.json
GVMC-012-0023,12,Jagadamba Junction,Suryabagh,17.710393,83.283946,"D.No 28, Market Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,658,2024,mock/ward-12/GVMC-012-0023-2024.json
GVMC-012-0024,12,Jagadamba Junction,Suryabagh,17.686701,83.281718,"D.No 33, Beach Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,715,2024,mock/ward-12/GVMC-012-0024-2024.json
GVMC-012-0025,12,Jagadamba Junction,Suryabagh,17.688229,83.284447,"D.No 5, Lane, Jagadamba Junction, Visakhapatnam - 530024",530024,Vacant Land,412,2024,mock/ward-12/GVMC-012-0025-2024.json
GVMC-012-0026,12,Jagadamba Junction,Suryabagh,17.700648,83.302492,"D.No 17, Cross Street, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,153,2024,mock/ward-12/GVMC-012-0026-2024.json
GVMC-012-0028,12,Jagadamba Junction,Suryabagh,17.692126,83.294535,"D.No 26-6, Nagar Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,887,2024,mock/ward-12/GVMC-012-0028-2024.json
GVMC-012-0031,12,Jagadamba Junction,Suryabagh,17.698819,83.292934,"D.No 12, Colony Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,446,2024,mock/ward-12/GVMC-012-0031-2024.json
GVMC-012-0033,12,Jagadamba Junction,Suryabagh,17.688093,83.288451,"D.No 19, Nagar Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,375,2024,mock/ward-12/GVMC-012-0033-2024.json
GVMC-012-0035,12,Jagadamba Junction,Suryabagh,17.708705,83.29898,"D.No 16, Temple Street, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,316,2024,mock/ward-12/GVMC-012-0035-2024.json
GVMC-012-0036,12,Jagadamba Junction,Suryabagh,17.688697,83.283305,"D.No 31-8, Cross Street, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,78,2024,mock/ward-12/GVMC-012-0036-2024.json
GVMC-012-0037,12,Jagadamba Junction,Suryabagh,17.686455,83.283095,"D.No 15, Colony Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Mixed Use,484,2024,mock/ward-12/GVMC-012-0037-2024.json
GVMC-012-0038,12,Jagadamba Junction,Suryabagh,17.713287,83.284743,"D.No 20, Colony Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Residential,618,2024,mock/ward-12/GVMC-012-0038-2024.json
GVMC-012-0039,12,Jagadamba Junction,Suryabagh,17.696191,83.307288,"D.No 30, Colony Road, Jagadamba Junction, Visakhapatnam - 530024",530024,Commercial,285,2024,mock/ward-12/GVMC-012-0039-2024.json
GVMC-013-0005,13,NAD Junction,Gnanapuram,17.69913,83.240713,"D.No 19, Market Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,686,2024,mock/ward-13/GVMC-013-0005-2024.json
GVMC-013-0007,13,NAD Junction,Gnanapuram,17.672805,83.265994,"D.No 25, Main Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,511,2024,mock/ward-13/GVMC-013-0007-2024.json
GVMC-013-0009,13,NAD Junction,Gnanapuram,17.666907,83.267536,"D.No 27, Cross Street, NAD Junction, Visakhapatnam - 530030",530030,Residential,253,2024,mock/ward-13/GVMC-013-0009-2024.json
GVMC-013-0010,13,NAD Junction,Gnanapuram,17.698275,83.252991,"D.No 23-1, Lane, NAD Junction, Visakhapatnam - 530030",530030,Residential,554,2024,mock/ward-13/GVMC-013-0010-2024.json
GVMC-013-0013,13,NAD Junction,Gnanapuram,17.67821,83.257694,"D.No 10-5, Temple Street, NAD Junction, Visakhapatnam - 530030",530030,Residential,813,2024,mock/ward-13/GVMC-013-0013-2024.json
GVMC-013-0015,13,NAD Junction,Gnanapuram,17.665628,83.243268,"D.No 25-8, Nagar Road, NAD Junction, Visakhapatnam - 530030",530030,Industrial,943,2024,mock/ward-13/GVMC-013-0015-2024.json
GVMC-013-0016,13,NAD Junction,Gnanapuram,17.696051,83.289741,"D.No 31, Colony Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,236,2024,mock/ward-13/GVMC-013-0016-2024.json
GVMC-013-0017,13,NAD Junction,Gnanapuram,17.671887,83.242162,"D.No 22, Beach Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,840,2024,mock/ward-13/GVMC-013-0017-2024.json
GVMC-013-0018,13,NAD Junction,Gnanapuram,17.684125,83.246872,"D.No 32-1, Cross Street, NAD Junction, Visakhapatnam - 530030",530030,Vacant Land,250,2024,mock/ward-13/GVMC-013-0018-2024.json
GVMC-013-0019,13,NAD Junction,Gnanapuram,17.666213,83.261013,"D.No 16, Temple Street, NAD Junction, Visakhapatnam - 530030",530030,Residential,872,2024,mock/ward-13/GVMC-013-0019-2024.json
GVMC-013-0020,13,NAD Junction,Gnanapuram,17.697456,83.272699,"D.No 13, Lane, NAD Junction, Visakhapatnam - 530030",530030,Residential,362,2024,mock/ward-13/GVMC-013-0020-2024.json
GVMC-013-0021,13,NAD Junction,Gnanapuram,17.686863,83.287545,"D.No 17, Cross Street, NAD Junction, Visakhapatnam - 530030",530030,Commercial,772,2024,mock/ward-13/GVMC-013-0021-2024.json
GVMC-013-0022,13,NAD Junction,Gnanapuram,17.693993,83.24903,"D.No 8-1, Nagar Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,165,2024,mock/ward-13/GVMC-013-0022-2024.json
GVMC-013-0023,13,NAD Junction,Gnanapuram,17.663788,83.287334,"D.No 21, Ring Road Extension, NAD Junction, Visakhapatnam - 530030",530030,Residential,365,2024,mock/ward-13/GVMC-013-0023-2024.json
GVMC-013-0024,13,NAD Junction,Gnanapuram,17.675755,83.258354,"D.No 22, Lane, NAD Junction, Visakhapatnam - 530030",530030,Residential,126,2024,mock/ward-13/GVMC-013-0024-2024.json
GVMC-013-0025,13,NAD Junction,Gnanapuram,17.679214,83.273657,"D.No 14, Market Road, NAD Junction, Visakhapatnam - 530030",530030,Industrial,63,2024,mock/ward-13/GVMC-013-0025-2024.json
GVMC-013-0026,13,NAD Junction,Gnanapuram,17.683376,83.256376,"D.No 32-9, Nagar Road, NAD Junction, Visakhapatnam - 530030",530030,Industrial,588,2024,mock/ward-13/GVMC-013-0026-2024.json
GVMC-013-0027,13,NAD Junction,Gnanapuram,17.699024,83.281617,"D.No 36, Beach Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,425,2024,mock/ward-13/GVMC-013-0027-2024.json
GVMC-013-0028,13,NAD Junction,Gnanapuram,17.686652,83.280122,"D.No 32-4, Main Road, NAD Junction, Visakhapatnam - 530030",530030,Vacant Land,807,2024,mock/ward-13/GVMC-013-0028-2024.json
GVMC-013-0029,13,NAD Junction,Gnanapuram,17.664998,83.260212,"D.No 13-4, Main Road, NAD Junction, Visakhapatnam - 530030",530030,Vacant Land,77,2024,mock/ward-13/GVMC-013-0029-2024.json
GVMC-013-0031,13,NAD Junction,Gnanapuram,17.670456,83.255725,"D.No 33, Ring Road Extension, NAD Junction, Visakhapatnam - 530030",530030,Commercial,911,2024,mock/ward-13/GVMC-013-0031-2024.json
GVMC-013-0032,13,NAD Junction,Gnanapuram,17.681954,83.280156,"D.No 32, Market Road, NAD Junction, Visakhapatnam - 530030",530030,Mixed Use,83,2024,mock/ward-13/GVMC-013-0032-2024.json
GVMC-013-0033,13,NAD Junction,Gnanapuram,17.665921,83.28904,"D.No 27, Cross Street, NAD Junction, Visakhapatnam - 530030",530030,Commercial,384,2024,mock/ward-13/GVMC-013-0033-2024.json
GVMC-013-0034,13,NAD Junction,Gnanapuram,17.687936,83.249408,"D.No 38, Market Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,272,2024,mock/ward-13/GVMC-013-0034-2024.json
GVMC-013-0040,13,NAD Junction,Gnanapuram,17.666603,83.247662,"D.No 24, Nagar Road, NAD Junction, Visakhapatnam - 530030",530030,Commercial,549,2024,mock/ward-13/GVMC-013-0040-2024.json
GVMC-013-0042,13,NAD Junction,Gnanapuram,17.671187,83.27808,"D.No 12, Colony Road, NAD Junction, Visakhapatnam - 530030",530030,Residential,516,2024,mock/ward-13/GVMC-013-0042-2024.json
GVMC-013-0043,13,NAD Junction,Gnanapuram,17.681735,83.27773,"D.No 26-8, Cross Street, NAD Junction, Visakhapatnam - 530030",530030,Residential,90,2024,mock/ward-13/GVMC-013-0043-2024.json
GVMC-014-0001,14,Kurmannapalem,Gajuwaka,17.678019,83.200765,"D.No 22, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,282,2024,mock/ward-14/GVMC-014-0001-2024.json
GVMC-014-0006,14,Kurmannapalem,Gajuwaka,17.655966,83.218076,"D.No 38, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,594,2024,mock/ward-14/GVMC-014-0006-2024.json
GVMC-014-0007,14,Kurmannapalem,Gajuwaka,17.643405,83.23212,"D.No 25, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,144,2024,mock/ward-14/GVMC-014-0007-2024.json
GVMC-014-0009,14,Kurmannapalem,Gajuwaka,17.658909,83.223164,"D.No 27, Colony Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,460,2024,mock/ward-14/GVMC-014-0009-2024.json
GVMC-014-0012,14,Kurmannapalem,Gajuwaka,17.67235,83.217006,"D.No 34, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,278,2024,mock/ward-14/GVMC-014-0012-2024.json
GVMC-014-0013,14,Kurmannapalem,Gajuwaka,17.664433,83.222244,"D.No 30, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,258,2024,mock/ward-14/GVMC-014-0013-2024.json
GVMC-014-0014,14,Kurmannapalem,Gajuwaka,17.650782,83.191198,"D.No 19, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,168,2024,mock/ward-14/GVMC-014-0014-2024.json
GVMC-014-0016,14,Kurmannapalem,Gajuwaka,17.653602,83.203242,"D.No 10, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,494,2024,mock/ward-14/GVMC-014-0016-2024.json
GVMC-014-0018,14,Kurmannapalem,Gajuwaka,17.659434,83.234796,"D.No 40, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,130,2024,mock/ward-14/GVMC-014-0018-2024.json
GVMC-014-0019,14,Kurmannapalem,Gajuwaka,17.649261,83.239806,"D.No 10, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,277,2024,mock/ward-14/GVMC-014-0019-2024.json
GVMC-014-0020,14,Kurmannapalem,Gajuwaka,17.647709,83.217583,"D.No 20, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,291,2024,mock/ward-14/GVMC-014-0020-2024.json
GVMC-014-0022,14,Kurmannapalem,Gajuwaka,17.641532,83.225588,"D.No 22, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,249,2024,mock/ward-14/GVMC-014-0022-2024.json
GVMC-014-0025,14,Kurmannapalem,Gajuwaka,17.652357,83.232889,"D.No 28, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,933,2024,mock/ward-14/GVMC-014-0025-2024.json
GVMC-014-0026,14,Kurmannapalem,Gajuwaka,17.640102,83.216287,"D.No 12-2, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,458,2024,mock/ward-14/GVMC-014-0026-2024.json
GVMC-014-0029,14,Kurmannapalem,Gajuwaka,17.672388,83.210573,"D.No 21, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Industrial,132,2024,mock/ward-14/GVMC-014-0029-2024.json
GVMC-014-0030,14,Kurmannapalem,Gajuwaka,17.678685,83.21845,"D.No 30, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,322,2024,mock/ward-14/GVMC-014-0030-2024.json
GVMC-014-0031,14,Kurmannapalem,Gajuwaka,17.66015,83.205423,"D.No 39-1, Colony Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,150,2024,mock/ward-14/GVMC-014-0031-2024.json
GVMC-014-0032,14,Kurmannapalem,Gajuwaka,17.668883,83.211388,"D.No 24-8, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,128,2024,mock/ward-14/GVMC-014-0032-2024.json
GVMC-014-0033,14,Kurmannapalem,Gajuwaka,17.677703,83.196425,"D.No 25, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,480,2024,mock/ward-14/GVMC-014-0033-2024.json
GVMC-014-0034,14,Kurmannapalem,Gajuwaka,17.670876,83.192451,"D.No 37-2, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,139,2024,mock/ward-14/GVMC-014-0034-2024.json
GVMC-014-0035,14,Kurmannapalem,Gajuwaka,17.676602,83.203254,"D.No 18, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Vacant Land,227,2024,mock/ward-14/GVMC-014-0035-2024.json
GVMC-014-0037,14,Kurmannapalem,Gajuwaka,17.67412,83.215889,"D.No 45-1, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,324,2024,mock/ward-14/GVMC-014-0037-2024.json
GVMC-014-0038,14,Kurmannapalem,Gajuwaka,17.648062,83.239859,"D.No 8, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,417,2024,mock/ward-14/GVMC-014-0038-2024.json
GVMC-014-0039,14,Kurmannapalem,Gajuwaka,17.643691,83.204075,"D.No 31, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,262,2024,mock/ward-14/GVMC-014-0039-2024.json
GVMC-014-0041,14,Kurmannapalem,Gajuwaka,17.657562,83.213538,"D.No 32, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Vacant Land,151,2024,mock/ward-14/GVMC-014-0041-2024.json
GVMC-014-0043,14,Kurmannapalem,Gajuwaka,17.654313,83.234868,"D.No 22, Nagar Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,744,2024,mock/ward-14/GVMC-014-0043-2024.json
GVMC-014-0045,14,Kurmannapalem,Gajuwaka,17.654403,83.226428,"D.No 18, Colony Road, Kurmannapalem, Visakhapatnam - 530032",530032,Industrial,197,2024,mock/ward-14/GVMC-014-0045-2024.json
GVMC-014-0047,14,Kurmannapalem,Gajuwaka,17.658453,83.20206,"D.No 25, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,497,2024,mock/ward-14/GVMC-014-0047-2024.json
GVMC-014-0048,14,Kurmannapalem,Gajuwaka,17.642724,83.191013,"D.No 20, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,537,2024,mock/ward-14/GVMC-014-0048-2024.json
GVMC-014-0050,14,Kurmannapalem,Gajuwaka,17.665583,83.209448,"D.No 8, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,468,2024,mock/ward-14/GVMC-014-0050-2024.json
GVMC-014-0052,14,Kurmannapalem,Gajuwaka,17.657921,83.236339,"D.No 41-6, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,461,2024,mock/ward-14/GVMC-014-0052-2024.json
GVMC-014-0053,14,Kurmannapalem,Gajuwaka,17.644641,83.227081,"D.No 2, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,576,2024,mock/ward-14/GVMC-014-0053-2024.json
GVMC-014-0054,14,Kurmannapalem,Gajuwaka,17.671024,83.221595,"D.No 12, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,494,2024,mock/ward-14/GVMC-014-0054-2024.json
GVMC-014-0055,14,Kurmannapalem,Gajuwaka,17.645893,83.23089,"D.No 34, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,775,2024,mock/ward-14/GVMC-014-0055-2024.json
GVMC-014-0057,14,Kurmannapalem,Gajuwaka,17.65063,83.217148,"D.No 26, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,87,2024,mock/ward-14/GVMC-014-0057-2024.json
GVMC-014-0058,14,Kurmannapalem,Gajuwaka,17.676134,83.202765,"D.No 23, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,654,2024,mock/ward-14/GVMC-014-0058-2024.json
GVMC-014-0059,14,Kurmannapalem,Gajuwaka,17.643028,83.20674,"D.No 43, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,95,2024,mock/ward-14/GVMC-014-0059-2024.json
GVMC-015-0001,15,Sabbavaram,Anakapalli,17.627106,83.035395,"D.No 45-1, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,818,2024,mock/ward-15/GVMC-015-0001-2024.json
GVMC-015-0002,15,Sabbavaram,Anakapalli,17.638987,83.00079,"D.No 36, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,298,2024,mock/ward-15/GVMC-015-0002-2024.json
GVMC-015-0004,15,Sabbavaram,Anakapalli,17.588819,83.054225,"D.No 30-3, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,528,2024,mock/ward-15/GVMC-015-0004-2024.json
GVMC-015-0005,15,Sabbavaram,Anakapalli,17.617148,83.072544,"D.No 43, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,473,2024,mock/ward-15/GVMC-015-0005-2024.json
GVMC-015-0006,15,Sabbavaram,Anakapalli,17.584565,83.029501,"D.No 33, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,218,2024,mock/ward-15/GVMC-015-0006-2024.json
GVMC-015-0007,15,Sabbavaram,Anakapalli,17.610286,83.011926,"D.No 17, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,168,2024,mock/ward-15/GVMC-015-0007-2024.json
GVMC-015-0008,15,Sabbavaram,Anakapalli,17.608279,83.03405,"D.No 37, Market Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,308,2024,mock/ward-15/GVMC-015-0008-2024.json
GVMC-015-0009,15,Sabbavaram,Anakapalli,17.60444,83.054438,"D.No 13-4, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,251,2024,mock/ward-15/GVMC-015-0009-2024.json
GVMC-015-0011,15,Sabbavaram,Anakapalli,17.639213,83.041389,"D.No 38-6, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Vacant Land,313,2024,mock/ward-15/GVMC-015-0011-2024.json
GVMC-015-0012,15,Sabbavaram,Anakapalli,17.594294,83.051495,"D.No 30, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,772,2024,mock/ward-15/GVMC-015-0012-2024.json
GVMC-015-0013,15,Sabbavaram,Anakapalli,17.625899,83.088629,"D.No 11, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,469,2024,mock/ward-15/GVMC-015-0013-2024.json
GVMC-015-0014,15,Sabbavaram,Anakapalli,17.61154,83.084211,"D.No 7, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Residential,488,2024,mock/ward-15/GVMC-015-0014-2024.json
GVMC-015-0016,15,Sabbavaram,Anakapalli,17.641247,83.048874,"D.No 21-8, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Residential,661,2024,mock/ward-15/GVMC-015-0016-2024.json
GVMC-015-0017,15,Sabbavaram,Anakapalli,17.64695,83.02937,"D.No 19, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,119,2024,mock/ward-15/GVMC-015-0017-2024.json
GVMC-015-0020,15,Sabbavaram,Anakapalli,17.580118,83.006021,"D.No 11, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,478,2024,mock/ward-15/GVMC-015-0020-2024.json
GVMC-015-0021,15,Sabbavaram,Anakapalli,17.638247,83.013068,"D.No 43, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,280,2024,mock/ward-15/GVMC-015-0021-2024.json
GVMC-015-0022,15,Sabbavaram,Anakapalli,17.585182,83.07952,"D.No 28-1, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,131,2024,mock/ward-15/GVMC-015-0022-2024.json
GVMC-015-0023,15,Sabbavaram,Anakapalli,17.64789,83.063693,"D.No 29-2, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,311,2024,mock/ward-15/GVMC-015-0023-2024.json
GVMC-015-0026,15,Sabbavaram,Anakapalli,17.619923,83.034818,"D.No 24, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,285,2024,mock/ward-15/GVMC-015-0026-2024.json
GVMC-015-0027,15,Sabbavaram,Anakapalli,17.631731,83.011047,"D.No 6, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,281,2024,mock/ward-15/GVMC-015-0027-2024.json
GVMC-015-0029,15,Sabbavaram,Anakapalli,17.594495,83.091476,"D.No 28-7, Nagar Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,199,2024,mock/ward-15/GVMC-015-0029-2024.json
GVMC-015-0032,15,Sabbavaram,Anakapalli,17.633466,83.056546,"D.No 22, Main Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,220,2024,mock/ward-15/GVMC-015-0032-2024.json
GVMC-015-0033,15,Sabbavaram,Anakapalli,17.619311,83.078767,"D.No 16, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,507,2024,mock/ward-15/GVMC-015-0033-2024.json
GVMC-015-0034,15,Sabbavaram,Anakapalli,17.622824,83.049266,"D.No 22-9, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,781,2024,mock/ward-15/GVMC-015-0034-2024.json
GVMC-016-0001,16,Simhachalam,Vepagunta,17.76308,83.251337,"D.No 10, Market Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,640,2024,mock/ward-16/GVMC-016-0001-2024.json
GVMC-016-0003,16,Simhachalam,Vepagunta,17.755122,83.249954,"D.No 30-4, Main Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,644,2024,mock/ward-16/GVMC-016-0003-2024.json
GVMC-016-0004,16,Simhachalam,Vepagunta,17.772671,83.275099,"D.No 9, Colony Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,186,2024,mock/ward-16/GVMC-016-0004-2024.json
GVMC-016-0005,16,Simhachalam,Vepagunta,17.745284,83.270998,"D.No 25, Ring Road Extension, Simhachalam, Visakhapatnam - 530044",530044,Commercial,100,2024,mock/ward-16/GVMC-016-0005-2024.json
GVMC-016-0006,16,Simhachalam,Vepagunta,17.7556,83.243884,"D.No 43, Cross Street, Simhachalam, Visakhapatnam - 530044",530044,Residential,220,2024,mock/ward-16/GVMC-016-0006-2024.json
GVMC-016-0008,16,Simhachalam,Vepagunta,17.763108,83.254324,"D.No 24-7, Ring Road Extension, Simhachalam, Visakhapatnam - 530044",530044,Industrial,832,2024,mock/ward-16/GVMC-016-0008-2024.json
GVMC-016-0010,16,Simhachalam,Vepagunta,17.77393,83.243643,"D.No 11, Lane, Simhachalam, Visakhapatnam - 530044",530044,Residential,383,2024,mock/ward-16/GVMC-016-0010-2024.json
GVMC-016-0011,16,Simhachalam,Vepagunta,17.759621,83.255513,"D.No 26, Colony Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,514,2024,mock/ward-16/GVMC-016-0011-2024.json
GVMC-016-0013,16,Simhachalam,Vepagunta,17.7577,83.257127,"D.No 14, Colony Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,370,2024,mock/ward-16/GVMC-016-0013-2024.json
GVMC-016-0016,16,Simhachalam,Vepagunta,17.746772,83.257713,"D.No 8, Main Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,788,2024,mock/ward-16/GVMC-016-0016-2024.json
GVMC-016-0018,16,Simhachalam,Vepagunta,17.745213,83.252357,"D.No 3-7, Colony Road, Simhachalam, Visakhapatnam - 530044",530044,Vacant Land,293,2024,mock/ward-16/GVMC-016-0018-2024.json
GVMC-016-0019,16,Simhachalam,Vepagunta,17.769622,83.263222,"D.No 20-1, Main Road, Simhachalam, Visakhapatnam - 530044",530044,Mixed Use,161,2024,mock/ward-16/GVMC-016-0019-2024.json
GVMC-016-0020,16,Simhachalam,Vepagunta,17.749665,83.23429,"D.No 3, Market Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,80,2024,mock/ward-16/GVMC-016-0020-2024.json
GVMC-016-0022,16,Simhachalam,Vepagunta,17.754055,83.275345,"D.No 16, Cross Street, Simhachalam, Visakhapatnam - 530044",530044,Residential,147,2024,mock/ward-16/GVMC-016-0022-2024.json
GVMC-016-0023,16,Simhachalam,Vepagunta,17.752417,83.244004,"D.No 1, Lane, Simhachalam, Visakhapatnam - 530044",530044,Residential,248,2024,mock/ward-16/GVMC-016-0023-2024.json
GVMC-016-0024,16,Simhachalam,Vepagunta,17.745918,83.261115,"D.No 14, Lane, Simhachalam, Visakhapatnam - 530044",530044,Residential,510,2024,mock/ward-16/GVMC-016-0024-2024.json
GVMC-016-0025,16,Simhachalam,Vepagunta,17.744238,83.27399,"D.No 20-2, Main Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,405,2024,mock/ward-16/GVMC-016-0025-2024.json
GVMC-016-0026,16,Simhachalam,Vepagunta,17.756477,83.279506,"D.No 41, Market Road, Simhachalam, Visakhapatnam - 530044",530044,Commercial,355,2024,mock/ward-16/GVMC-016-0026-2024.json
GVMC-016-0027,16,Simhachalam,Vepagunta,17.740483,83.274065,"D.No 28, Colony Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,431,2024,mock/ward-16/GVMC-016-0027-2024.json
GVMC-016-0028,16,Simhachalam,Vepagunta,17.760324,83.26309,"D.No 28, Market Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,727,2024,mock/ward-16/GVMC-016-0028-2024.json
