property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,snapshot_year,s3_geojson_key
GVMC-022-0034,22,Autonagar,Gajuwaka,17.668545,83.191184,"D.No 34, Main Road, Autonagar, Visakhapatnam - 530035",530035,Residential,64,2022,mock/ward-22/GVMC-022-0034-2022.json
GVMC-023-0001,23,Butchayyapeta,Anakapalli,17.596841,83.024668,"D.No 37, Lane, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,293,2022,mock/ward-23/GVMC-023-0001-2022.json
GVMC-023-0002,23,Butchayyapeta,Anakapalli,17.631084,83.066352,"D.No 29, Lane, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,137,2022,mock/ward-23/GVMC-023-0002-2022.json
GVMC-023-0004,23,Butchayyapeta,Anakapalli,17.624129,83.012489,"D.No 30, Temple Street, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,281,2022,mock/ward-23/GVMC-023-0004-2022.json
GVMC-023-0006,23,Butchayyapeta,Anakapalli,17.63162,83.092165,"D.No 14, Cross Street, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,55,2022,mock/ward-23/GVMC-023-0006-2022.json
GVMC-023-0007,23,Butchayyapeta,Anakapalli,17.624045,83.080949,"D.No 7, Cross Street, Butchayyapeta, Visakhapatnam - 530040",530040,Industrial,154,2022,mock/ward-23/GVMC-023-0007-2022.json
GVMC-023-0012,23,Butchayyapeta,Anakapalli,17.633304,83.022871,"D.No 7, Lane, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,201,2022,mock/ward-23/GVMC-023-0012-2022.json
GVMC-023-0016,23,Butchayyapeta,Anakapalli,17.649284,83.051927,"D.No 20, Colony Road, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,297,2022,mock/ward-23/GVMC-023-0016-2022.json
GVMC-023-0018,23,Butchayyapeta,Anakapalli,17.627189,83.033492,"D.No 5-5, Nagar Road, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,268,2022,mock/ward-23/GVMC-023-0018-2022.json
GVMC-023-0020,23,Butchayyapeta,Anakapalli,17.644413,83.091562,"D.No 24, Ring Road Extension, Butchayyapeta, Visakhapatnam - 530040",530040,Industrial,310,2022,mock/ward-23/GVMC-023-0020-2022.json
GVMC-023-0021,23,Butchayyapeta,Anakapalli,17.607101,83.098111,"D.No 19, Nagar Road, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,229,2022,mock/ward-23/GVMC-023-0021-2022.json
GVMC-023-0029,23,Butchayyapeta,Anakapalli,17.59797,83.034996,"D.No 6-8, Nagar Road, Butchayyapeta, Visakhapatnam - 530040",530040,Industrial,427,2022,mock/ward-23/GVMC-023-0029-2022.json
GVMC-023-0031,23,Butchayyapeta,Anakapalli,17.634687,83.071537,"D.No 41, Cross Street, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,213,2022,mock/ward-23/GVMC-023-0031-2022.json
GVMC-023-0033,23,Butchayyapeta,Anakapalli,17.637813,83.063581,"D.No 16-6, Cross Street, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,97,2022,mock/ward-23/GVMC-023-0033-2022.json
GVMC-023-0039,23,Butchayyapeta,Anakapalli,17.582452,83.097592,"D.No 41, Temple Street, Butchayyapeta, Visakhapatnam - 530040",530040,Residential,152,2022,mock/ward-23/GVMC-023-0039-2022.json
GVMC-024-0002,24,Adavivaram,Vepagunta,17.741109,83.234311,"D.No 8, Colony Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,244,2022,mock/ward-24/GVMC-024-0002-2022.json
GVMC-024-0003,24,Adavivaram,Vepagunta,17.744195,83.265035,"D.No 11, Nagar Road, Adavivaram, Visakhapatnam - 530046",530046,Commercial,329,2022,mock/ward-24/GVMC-024-0003-2022.json
GVMC-024-0004,24,Adavivaram,Vepagunta,17.743527,83.245503,"D.No 31, Ring Road Extension, Adavivaram, Visakhapatnam - 530046",530046,Commercial,75,2022,mock/ward-24/GVMC-024-0004-2022.json
GVMC-024-0006,24,Adavivaram,Vepagunta,17.773118,83.230287,"D.No 12, Temple Street, Adavivaram, Visakhapatnam - 530046",530046,Residential,76,2022,mock/ward-24/GVMC-024-0006-2022.json
GVMC-024-0007,24,Adavivaram,Vepagunta,17.74945,83.238982,"D.No 26, Lane, Adavivaram, Visakhapatnam - 530046",530046,Residential,108,2022,mock/ward-24/GVMC-024-0007-2022.json
GVMC-024-0011,24,Adavivaram,Vepagunta,17.765299,83.255547,"D.No 43-8, Lane, Adavivaram, Visakhapatnam - 530046",530046,Residential,343,2022,mock/ward-24/GVMC-024-0011-2022.json
GVMC-024-0013,24,Adavivaram,Vepagunta,17.762173,83.267704,"D.No 35, Ring Road Extension, Adavivaram, Visakhapatnam - 530046",530046,Vacant Land,104,2022,mock/ward-24/GVMC-024-0013-2022.json
GVMC-024-0014,24,Adavivaram,Vepagunta,17.771677,83.278042,"D.No 19, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Commercial,315,2022,mock/ward-24/GVMC-024-0014-2022.json
GVMC-024-0015,24,Adavivaram,Vepagunta,17.749911,83.256732,"D.No 7, Main Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,141,2022,mock/ward-24/GVMC-024-0015-2022.json
GVMC-024-0016,24,Adavivaram,Vepagunta,17.757779,83.231231,"D.No 43, Lane, Adavivaram, Visakhapatnam - 530046",530046,Residential,208,2022,mock/ward-24/GVMC-024-0016-2022.json
GVMC-024-0018,24,Adavivaram,Vepagunta,17.740594,83.230642,"D.No 8-3, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,280,2022,mock/ward-24/GVMC-024-0018-2022.json
GVMC-024-0019,24,Adavivaram,Vepagunta,17.766686,83.23329,"D.No 32-1, Main Road, Adavivaram, Visakhapatnam - 530046",530046,Commercial,190,2022,mock/ward-24/GVMC-024-0019-2022.json
GVMC-024-0020,24,Adavivaram,Vepagunta,17.756087,83.265209,"D.No 23, Main Road, Adavivaram, Visakhapatnam - 530046",530046,Mixed Use,312,2022,mock/ward-24/GVMC-024-0020-2022.json
GVMC-024-0021,24,Adavivaram,Vepagunta,17.748531,83.263117,"D.No 26-7, Lane, Adavivaram, Visakhapatnam - 530046",530046,Commercial,202,2022,mock/ward-24/GVMC-024-0021-2022.json
GVMC-024-0023,24,Adavivaram,Vepagunta,17.747894,83.233521,"D.No 2-4, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Commercial,135,2022,mock/ward-24/GVMC-024-0023-2022.json
GVMC-024-0027,24,Adavivaram,Vepagunta,17.751975,83.279796,"D.No 45-9, Cross Street, Adavivaram, Visakhapatnam - 530046",530046,Residential,292,2022,mock/ward-24/GVMC-024-0027-2022.json
GVMC-024-0028,24,Adavivaram,Vepagunta,17.764905,83.238062,"D.No 41, Lane, Adavivaram, Visakhapatnam - 530046",530046,Commercial,463,2022,mock/ward-24/GVMC-024-0028-2022.json
GVMC-024-0029,24,Adavivaram,Vepagunta,17.759959,83.231479,"D.No 16, Cross Street, Adavivaram, Visakhapatnam - 530046",530046,Residential,417,2022,mock/ward-24/GVMC-024-0029-2022.json
GVMC-024-0030,24,Adavivaram,Vepagunta,17.771176,83.268348,"D.No 27, Lane, Adavivaram, Visakhapatnam - 530046",530046,Commercial,51,2022,mock/ward-24/GVMC-024-0030-2022.json
GVMC-024-0031,24,Adavivaram,Vepagunta,17.741803,83.232336,"D.No 41-8, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,391,2022,mock/ward-24/GVMC-024-0031-2022.json
GVMC-024-0033,24,Adavivaram,Vepagunta,17.765619,83.237564,"D.No 40-2, Lane, Adavivaram, Visakhapatnam - 530046",530046,Residential,177,2022,mock/ward-24/GVMC-024-0033-2022.json
GVMC-024-0034,24,Adavivaram,Vepagunta,17.759735,83.232315,"D.No 27-2, Lane, Adavivaram, Visakhapatnam - 530046",530046,Industrial,144,2022,mock/ward-24/GVMC-024-0034-2022.json
GVMC-024-0035,24,Adavivaram,Vepagunta,17.768867,83.252638,"D.No 24, Main Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,200,2022,mock/ward-24/GVMC-024-0035-2022.json
GVMC-024-0037,24,Adavivaram,Vepagunta,17.764506,83.252927,"D.No 45-4, Cross Street, Adavivaram, Visakhapatnam - 530046",530046,Industrial,169,2022,mock/ward-24/GVMC-024-0037-2022.json
GVMC-024-0039,24,Adavivaram,Vepagunta,17.773633,83.240342,"D.No 18, Cross Street, Adavivaram, Visakhapatnam - 530046",530046,Mixed Use,353,2022,mock/ward-24/GVMC-024-0039-2022.json
GVMC-024-0042,24,Adavivaram,Vepagunta,17.77172,83.272703,"D.No 14, Lane, Adavivaram, Visakhapatnam - 530046",530046,Residential,137,2022,mock/ward-24/GVMC-024-0042-2022.json
GVMC-024-0044,24,Adavivaram,Vepagunta,17.750697,83.266222,"D.No 5-7, Nagar Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,337,2022,mock/ward-24/GVMC-024-0044-2022.json
GVMC-024-0046,24,Adavivaram,Vepagunta,17.751947,83.271016,"D.No 26, Nagar Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,444,2022,mock/ward-24/GVMC-024-0046-2022.json
GVMC-024-0049,24,Adavivaram,Vepagunta,17.754001,83.259371,"D.No 45-8, Cross Street, Adavivaram, Visakhapatnam - 530046",530046,Residential,345,2022,mock/ward-24/GVMC-024-0049-2022.json
GVMC-024-0052,24,Adavivaram,Vepagunta,17.760625,83.260471,"D.No 30-1, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,64,2022,mock/ward-24/GVMC-024-0052-2022.json
GVMC-024-0062,24,Adavivaram,Vepagunta,17.764125,83.251867,"D.No 1, Market Road, Adavivaram, Visakhapatnam - 530046",530046,Residential,71,2022,mock/ward-24/GVMC-024-0062-2022.json
GVMC-024-0064,24,Adavivaram,Vepagunta,17.771557,83.272705,"D.No 26, Beach Road, Adavivaram, Visakhapatnam - 530046",530046,Mixed Use,436,2022,mock/ward-24/GVMC-024-0064-2022.json
GVMC-025-0003,25,Anandapuram,Bheemunipatnam,17.851975,83.391786,"D.No 40, Main Road, Anandapuram, Visakhapatnam - 530005",530005,Residential,271,2022,mock/ward-25/GVMC-025-0003-2022.json
GVMC-025-0005,25,Anandapuram,Bheemunipatnam,17.890531,83.378791,"D.No 15-9, Ring Road Extension, Anandapuram, Visakhapatnam - 530005",530005,Vacant Land,156,2022,mock/ward-25/GVMC-025-0005-2022.json
GVMC-025-0007,25,Anandapuram,Bheemunipatnam,17.781157,83.429256,"D.No 19-2, Temple Street, Anandapuram, Visakhapatnam - 530005",530005,Residential,45,2022,mock/ward-25/GVMC-025-0007-2022.json
GVMC-025-0008,25,Anandapuram,Bheemunipatnam,17.81344,83.403441,"D.No 39, Lane, Anandapuram, Visakhapatnam - 530005",530005,Commercial,288,2022,mock/ward-25/GVMC-025-0008-2022.json
GVMC-025-0010,25,Anandapuram,Bheemunipatnam,17.843454,83.428968,"D.No 1, Lane, Anandapuram, Visakhapatnam - 530005",530005,Residential,296,2022,mock/ward-25/GVMC-025-0010-2022.json
GVMC-025-0022,25,Anandapuram,Bheemunipatnam,17.790375,83.426851,"D.No 43-8, Lane, Anandapuram, Visakhapatnam - 530005",530005,Residential,246,2022,mock/ward-25/GVMC-025-0022-2022.json
GVMC-025-0024,25,Anandapuram,Bheemunipatnam,17.820133,83.417461,"D.No 3, Lane, Anandapuram, Visakhapatnam - 530005",530005,Residential,227,2022,mock/ward-25/GVMC-025-0024-2022.json
GVMC-025-0025,25,Anandapuram,Bheemunipatnam,17.873676,83.391814,"D.No 20-1, Lane, Anandapuram, Visakhapatnam - 530005",530005,Commercial,240,2022,mock/ward-25/GVMC-025-0025-2022.json
GVMC-025-0026,25,Anandapuram,Bheemunipatnam,17.871606,83.453568,"D.No 45, Nagar Road, Anandapuram, Visakhapatnam - 530005",530005,Residential,312,2022,mock/ward-25/GVMC-025-0026-2022.json
GVMC-025-0027,25,Anandapuram,Bheemunipatnam,17.843952,83.455215,"D.No 37, Market Road, Anandapuram, Visakhapatnam - 530005",530005,Vacant Land,224,2022,mock/ward-25/GVMC-025-0027-2022.json
GVMC-025-0029,25,Anandapuram,Bheemunipatnam,17.804603,83.41986,"D.No 42-6, Beach Road, Anandapuram, Visakhapatnam - 530005",530005,Mixed Use,248,2022,mock/ward-25/GVMC-025-0029-2022.json
GVMC-025-0033,25,Anandapuram,Bheemunipatnam,17.840402,83.42137,"D.No 11, Colony Road, Anandapuram, Visakhapatnam - 530005",530005,Residential,371,2022,mock/ward-25/GVMC-025-0033-2022.json
GVMC-025-0034,25,Anandapuram,Bheemunipatnam,17.893803,83.42491,"D.No 26-9, Ring Road Extension, Anandapuram, Visakhapatnam - 530005",530005,Residential,306,2022,mock/ward-25/GVMC-025-0034-2022.json
GVMC-025-0035,25,Anandapuram,Bheemunipatnam,17.836013,83.436688,"D.No 32, Cross Street, Anandapuram, Visakhapatnam - 530005",530005,Residential,276,2022,mock/ward-25/GVMC-025-0035-2022.json
GVMC-025-0036,25,Anandapuram,Bheemunipatnam,17.870129,83.454673,"D.No 30, Temple Street, Anandapuram, Visakhapatnam - 530005",530005,Residential,278,2022,mock/ward-25/GVMC-025-0036-2022.json
GVMC-025-0038,25,Anandapuram,Bheemunipatnam,17.786962,83.381813,"D.No 29, Ring Road Extension, Anandapuram, Visakhapatnam - 530005",530005,Residential,374,2022,mock/ward-25/GVMC-025-0038-2022.json
GVMC-025-0041,25,Anandapuram,Bheemunipatnam,17.825557,83.390206,"D.No 38, Lane, Anandapuram, Visakhapatnam - 530005",530005,Residential,214,2022,mock/ward-25/GVMC-025-0041-2022.json
GVMC-026-0001,26,Sujatha Nagar,Madhurawada,17.787045,83.306112,"D.No 34, Temple Street, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,250,2022,mock/ward-26/GVMC-026-0001-2022.json
GVMC-026-0004,26,Sujatha Nagar,Madhurawada,17.773354,83.340619,"D.No 5, Beach Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Mixed Use,153,2022,mock/ward-26/GVMC-026-0004-2022.json
GVMC-026-0006,26,Sujatha Nagar,Madhurawada,17.807557,83.340633,"D.No 11, Beach Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Mixed Use,147,2022,mock/ward-26/GVMC-026-0006-2022.json
GVMC-026-0014,26,Sujatha Nagar,Madhurawada,17.814612,83.34738,"D.No 18-3, Colony Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,250,2022,mock/ward-26/GVMC-026-0014-2022.json
GVMC-026-0016,26,Sujatha Nagar,Madhurawada,17.769087,83.355773,"D.No 44, Temple Street, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,363,2022,mock/ward-26/GVMC-026-0016-2022.json
GVMC-026-0023,26,Sujatha Nagar,Madhurawada,17.809527,83.32151,"D.No 22, Cross Street, Sujatha Nagar, Visakhapatnam - 530008",530008,Commercial,175,2022,mock/ward-26/GVMC-026-0023-2022.json
GVMC-026-0030,26,Sujatha Nagar,Madhurawada,17.792621,83.37121,"D.No 10, Nagar Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,93,2022,mock/ward-26/GVMC-026-0030-2022.json
GVMC-026-0032,26,Sujatha Nagar,Madhurawada,17.791038,83.315665,"D.No 3, Beach Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Vacant Land,70,2022,mock/ward-26/GVMC-026-0032-2022.json
GVMC-026-0033,26,Sujatha Nagar,Madhurawada,17.791126,83.376347,"D.No 6-1, Main Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Mixed Use,164,2022,mock/ward-26/GVMC-026-0033-2022.json
GVMC-026-0036,26,Sujatha Nagar,Madhurawada,17.776051,83.368584,"D.No 19-8, Nagar Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,415,2022,mock/ward-26/GVMC-026-0036-2022.json
GVMC-026-0037,26,Sujatha Nagar,Madhurawada,17.818596,83.30181,"D.No 33, Ring Road Extension, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,318,2022,mock/ward-26/GVMC-026-0037-2022.json
GVMC-026-0038,26,Sujatha Nagar,Madhurawada,17.779444,83.341868,"D.No 21, Colony Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Commercial,188,2022,mock/ward-26/GVMC-026-0038-2022.json
GVMC-026-0039,26,Sujatha Nagar,Madhurawada,17.777623,83.343212,"D.No 9, Market Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Mixed Use,387,2022,mock/ward-26/GVMC-026-0039-2022.json
GVMC-026-0040,26,Sujatha Nagar,Madhurawada,17.778516,83.360145,"D.No 29, Main Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,92,2022,mock/ward-26/GVMC-026-0040-2022.json
GVMC-026-0043,26,Sujatha Nagar,Madhurawada,17.780887,83.319312,"D.No 45, Ring Road Extension, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,77,2022,mock/ward-26/GVMC-026-0043-2022.json
GVMC-026-0049,26,Sujatha Nagar,Madhurawada,17.799137,83.320267,"D.No 3, Nagar Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Mixed Use,225,2022,mock/ward-26/GVMC-026-0049-2022.json
GVMC-026-0051,26,Sujatha Nagar,Madhurawada,17.807838,83.365299,"D.No 1, Nagar Road, Sujatha Nagar, Visakhapatnam - 530008",530008,Residential,210,2022,mock/ward-26/GVMC-026-0051-2022.json
GVMC-027-0001,27,MVP Colony,Asilmetta,17.717798,83.301295,"D.No 31-2, Nagar Road, MVP Colony, Visakhapatnam - 530013",530013,Residential,257,2022,mock/ward-27/GVMC-027-0001-2022.json
GVMC-027-0003,27,MVP Colony,Asilmetta,17.740427,83.324174,"D.No 12, Cross Street, MVP Colony, Visakhapatnam - 530013",530013,Residential,317,2022,mock/ward-27/GVMC-027-0003-2022.json
GVMC-027-0006,27,MVP Colony,Asilmetta,17.728885,83.294553,"D.No 38, Cross Street, MVP Colony, Visakhapatnam - 530013",530013,Residential,251,2022,mock/ward-27/GVMC-027-0006-2022.json
GVMC-027-0008,27,MVP Colony,Asilmetta,17.722061,83.308297,"D.No 28, Cross Street, MVP Colony, Visakhapatnam - 530013",530013,Commercial,221,2022,mock/ward-27/GVMC-027-0008-2022.json
GVMC-027-0010,27,MVP Colony,Asilmetta,17.714512,83.312386,"D.No 15, Colony Road, MVP Colony, Visakhapatnam - 530013",530013,Residential,50,2022,mock/ward-27/GVMC-027-0010-2022.json
GVMC-027-0012,27,MVP Colony,Asilmetta,17.700577,83.326482,"D.No 25-6, Cross Street, MVP Colony, Visakhapatnam - 530013",530013,Residential,315,2022,mock/ward-27/GVMC-027-0012-2022.json
GVMC-027-0013,27,MVP Colony,Asilmetta,17.741575,83.313283,"D.No 45-9, Lane, MVP Colony, Visakhapatnam - 530013",530013,Commercial,197,2022,mock/ward-27/GVMC-027-0013-2022.json
GVMC-027-0015,27,MVP Colony,Asilmetta,17.708561,83.313181,"D.No 3-6, Ring Road Extension, MVP Colony, Visakhapatnam - 530013",530013,Residential,101,2022,mock/ward-27/GVMC-027-0015-2022.json
GVMC-027-0017,27,MVP Colony,Asilmetta,17.704122,83.295336,"D.No 5, Ring Road Extension, MVP Colony, Visakhapatnam - 530013",530013,Residential,163,2022,mock/ward-27/GVMC-027-0017-2022.json
GVMC-027-0018,27,MVP Colony,Asilmetta,17.7371,83.328502,"D.No 2, Lane, MVP Colony, Visakhapatnam - 530013",530013,Residential,377,2022,mock/ward-27/GVMC-027-0018-2022.json
GVMC-027-0020,27,MVP Colony,Asilmetta,17.741853,83.320059,"D.No 21-4, Ring Road Extension, MVP Colony, Visakhapatnam - 530013",530013,Residential,361,2022,mock/ward-27/GVMC-027-0020-2022.json
GVMC-027-0025,27,MVP Colony,Asilmetta,17.708171,83.328138,"D.No 4, Beach Road, MVP Colony, Visakhapatnam - 530013",530013,Commercial,346,2022,mock/ward-27/GVMC-027-0025-2022.json
GVMC-027-0028,27,MVP Colony,Asilmetta,17.718387,83.31298,"D.No 15-6, Temple Street, MVP Colony, Visakhapatnam - 530013",530013,Mixed Use,134,2022,mock/ward-27/GVMC-027-0028-2022.json
GVMC-027-0030,27,MVP Colony,Asilmetta,17.740767,83.328444,"D.No 22, Cross Street, MVP Colony, Visakhapatnam - 530013",530013,Industrial,387,2022,mock/ward-27/GVMC-027-0030-2022.json
GVMC-027-0032,27,MVP Colony,Asilmetta,17.708747,83.294853,"D.No 12, Lane, MVP Colony, Visakhapatnam - 530013",530013,Residential,202,2022,mock/ward-27/GVMC-027-0032-2022.json
GVMC-027-0039,27,MVP Colony,Asilmetta,17.744469,83.303488,"D.No 29-2, Beach Road, MVP Colony, Visakhapatnam - 530013",530013,Residential,209,2022,mock/ward-27/GVMC-027-0039-2022.json
GVMC-028-0004,28,Poorna Market,Suryabagh,17.685419,83.305839,"D.No 33-8, Ring Road Extension, Poorna Market, Visakhapatnam - 530024",530024,Residential,45,2022,mock/ward-28/GVMC-028-0004-2022.json
GVMC-028-0007,28,Poorna Market,Suryabagh,17.708157,83.287342,"D.No 17, Temple Street, Poorna Market, Visakhapatnam - 530024",530024,Mixed Use,316,2022,mock/ward-28/GVMC-028-0007-2022.json
GVMC-028-0009,28,Poorna Market,Suryabagh,17.706046,83.288489,"D.No 40-3, Cross Street, Poorna Market, Visakhapatnam - 530024",530024,Commercial,242,2022,mock/ward-28/GVMC-028-0009-2022.json
GVMC-028-0012,28,Poorna Market,Suryabagh,17.695295,83.306902,"D.No 38, Ring Road Extension, Poorna Market, Visakhapatnam - 530024",530024,Commercial,413,2022,mock/ward-28/GVMC-028-0012-2022.json
GVMC-028-0013,28,Poorna Market,Suryabagh,17.688746,83.293214,"D.No 32, Cross Street, Poorna Market, Visakhapatnam - 530024",530024,Commercial,377,2022,mock/ward-28/GVMC-028-0013-2022.json
GVMC-028-0014,28,Poorna Market,Suryabagh,17.711374,83.305936,"D.No 36, Colony Road, Poorna Market, Visakhapatnam - 530024",530024,Residential,258,2022,mock/ward-28/GVMC-028-0014-2022.json
GVMC-028-0017,28,Poorna Market,Suryabagh,17.694198,83.292464,"D.No 8, Beach Road, Poorna Market, Visakhapatnam - 530024",530024,Vacant Land,70,2022,mock/ward-28/GVMC-028-0017-2022.json
GVMC-028-0018,28,Poorna Market,Suryabagh,17.687463,83.290399,"D.No 39-8, Lane, Poorna Market, Visakhapatnam - 530024",530024,Residential,156,2022,mock/ward-28/GVMC-028-0018-2022.json
GVMC-028-0019,28,Poorna Market,Suryabagh,17.686186,83.300301,"D.No 14-9, Cross Street, Poorna Market, Visakhapatnam - 530024",530024,Residential,300,2022,mock/ward-28/GVMC-028-0019-2022.json
GVMC-028-0025,28,Poorna Market,Suryabagh,17.710148,83.304733,"D.No 25, Cross Street, Poorna Market, Visakhapatnam - 530024",530024,Vacant Land,212,2022,mock/ward-28/GVMC-028-0025-2022.json
GVMC-028-0026,28,Poorna Market,Suryabagh,17.709375,83.281771,"D.No 43, Main Road, Poorna Market, Visakhapatnam - 530024",530024,Residential,238,2022,mock/ward-28/GVMC-028-0026-2022.json
GVMC-028-0030,28,Poorna Market,Suryabagh,17.704716,83.306847,"D.No 44, Ring Road Extension, Poorna Market, Visakhapatnam - 530024",530024,Residential,200,2022,mock/ward-28/GVMC-028-0030-2022.json
GVMC-028-0032,28,Poorna Market,Suryabagh,17.712891,83.294485,"D.No 21, Ring Road Extension, Poorna Market, Visakhapatnam - 530024",530024,Vacant Land,37,2022,mock/ward-28/GVMC-028-0032-2022.json
GVMC-028-0033,28,Poorna Market,Suryabagh,17.712812,83.304665,"D.No 40, Lane, Poorna Market, Visakhapatnam - 530024",530024,Industrial,372,2022,mock/ward-28/GVMC-028-0033-2022.json
GVMC-028-0037,28,Poorna Market,Suryabagh,17.688222,83.283227,"D.No 14, Colony Road, Poorna Market, Visakhapatnam - 530024",530024,Mixed Use,122,2022,mock/ward-28/GVMC-028-0037-2022.json
GVMC-029-0002,29,Kancharapalem,Gnanapuram,17.681977,83.289009,"D.No 14-2, Nagar Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,55,2022,mock/ward-29/GVMC-029-0002-2022.json
GVMC-029-0003,29,Kancharapalem,Gnanapuram,17.679237,83.287517,"D.No 21, Ring Road Extension, Kancharapalem, Visakhapatnam - 530027",530027,Residential,469,2022,mock/ward-29/GVMC-029-0003-2022.json
GVMC-029-0007,29,Kancharapalem,Gnanapuram,17.66274,83.244143,"D.No 43-4, Cross Street, Kancharapalem, Visakhapatnam - 530027",530027,Residential,208,2022,mock/ward-29/GVMC-029-0007-2022.json
GVMC-029-0017,29,Kancharapalem,Gnanapuram,17.68197,83.273104,"D.No 35, Lane, Kancharapalem, Visakhapatnam - 530027",530027,Residential,151,2022,mock/ward-29/GVMC-029-0017-2022.json
GVMC-029-0020,29,Kancharapalem,Gnanapuram,17.680512,83.273697,"D.No 41, Main Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,44,2022,mock/ward-29/GVMC-029-0020-2022.json
GVMC-029-0022,29,Kancharapalem,Gnanapuram,17.692073,83.287843,"D.No 45, Market Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,177,2022,mock/ward-29/GVMC-029-0022-2022.json
GVMC-029-0029,29,Kancharapalem,Gnanapuram,17.690829,83.270852,"D.No 28, Colony Road, Kancharapalem, Visakhapatnam - 530027",530027,Industrial,204,2022,mock/ward-29/GVMC-029-0029-2022.json
GVMC-029-0033,29,Kancharapalem,Gnanapuram,17.666123,83.277113,"D.No 25-4, Colony Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,143,2022,mock/ward-29/GVMC-029-0033-2022.json
GVMC-029-0034,29,Kancharapalem,Gnanapuram,17.699297,83.241043,"D.No 10-3, Lane, Kancharapalem, Visakhapatnam - 530027",530027,Residential,388,2022,mock/ward-29/GVMC-029-0034-2022.json
GVMC-029-0035,29,Kancharapalem,Gnanapuram,17.673573,83.251648,"D.No 10-6, Nagar Road, Kancharapalem, Visakhapatnam - 530027",530027,Commercial,292,2022,mock/ward-29/GVMC-029-0035-2022.json
GVMC-029-0038,29,Kancharapalem,Gnanapuram,17.672786,83.242819,"D.No 21, Nagar Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,337,2022,mock/ward-29/GVMC-029-0038-2022.json
GVMC-029-0039,29,Kancharapalem,Gnanapuram,17.674609,83.276181,"D.No 8, Ring Road Extension, Kancharapalem, Visakhapatnam - 530027",530027,Residential,44,2022,mock/ward-29/GVMC-029-0039-2022.json
GVMC-029-0040,29,Kancharapalem,Gnanapuram,17.689205,83.262163,"D.No 8-5, Main Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,425,2022,mock/ward-29/GVMC-029-0040-2022.json
GVMC-029-0041,29,Kancharapalem,Gnanapuram,17.670991,83.242399,"D.No 22, Beach Road, Kancharapalem, Visakhapatnam - 530027",530027,Residential,277,2022,mock/ward-29/GVMC-029-0041-2022.json
GVMC-029-0043,29,Kancharapalem,Gnanapuram,17.671932,83.245268,"D.No 25, Temple Street, Kancharapalem, Visakhapatnam - 530027",530027,Residential,264,2022,mock/ward-29/GVMC-029-0043-2022.json
GVMC-029-0044,29,Kancharapalem,Gnanapuram,17.691365,83.249124,"D.No 42-9, Temple Street, Kancharapalem, Visakhapatnam - 530027",530027,Residential,372,2022,mock/ward-29/GVMC-029-0044-2022.json
GVMC-029-0047,29,Kancharapalem,Gnanapuram,17.693954,83.253337,"D.No 44, Ring Road Extension, Kancharapalem, Visakhapatnam - 530027",530027,Commercial,328,2022,mock/ward-29/GVMC-029-0047-2022.json
